names,x,y,manual_label,correct_label,x3,y3,x4,y4
Digit 8,9.499079,15.074367,-,Digit 8,7.2163,10.06,5.8099,-19.3241
Digit 9,15.673031,4.2524376,-,Digit 9,3.7034,7.2576,7.459,14.0531
Digit 4,15.021943,-12.681019,-,Digit 4,5.4315,-17.4712,8.9837,19.5139
Digit 8,13.067403,-4.5212317,-,Digit 8,9.377,-15.4354,-10.6662,1.0715
Digit 1,34.45003,2.2504573,-,Digit 1,13.4829,10.6207,-11.0281,-8.0516
Digit 3,-7.09228,10.606009,-,Digit 3,-3.6301,11.4966,13.6816,-1.051
Digit 7,20.737516,-26.373428,-,Digit 7,6.4733,20.98,-8.7372,11.7325
Digit 6,-22.466166,-16.08525,-,Digit 6,9.4548,-1.5762,19.1836,17.8145
Digit 6,-26.652546,-22.946661,-,Digit 6,0.1267,10.9981,-6.7227,3.0106
Digit 6,-19.803112,-9.701891,-,Digit 6,-7.9936,17.1005,14.7471,14.1918
Digit 6,-20.263552,-22.065264,-,Digit 6,-0.1502,-9.6564,-4.1499,15.1898
Digit 4,20.185629,-5.744942,-,Digit 4,16.879,-2.2298,-6.4618,-12.668
Digit 1,20.751604,30.141716,-,Digit 1,-5.214,-14.1507,16.3351,-8.4536
Digit 4,16.433619,-3.4776576,-,Digit 4,-16.5082,-1.7371,2.9108,13.8148
Digit 7,30.52394,-11.719266,-,Digit 7,-15.1737,10.7211,-19.8609,-14.883
Digit 9,21.98351,-6.5184093,-,Digit 9,-19.3169,-1.6927,10.6576,1.7758
Digit 4,18.54288,-3.9977994,-,Digit 4,10.5264,20.9855,8.6455,-1.6876
Digit 6,-26.523504,-18.917204,-,Digit 6,-2.3229,-2.8368,17.8423,-11.9376
Digit 9,22.175245,-6.4653153,-,Digit 9,-4.5863,3.4576,-6.1692,6.6542
Digit 9,3.1026027,-26.069489,-,Digit 9,-0.4014,14.4577,3.2677,-9.6112
Digit 8,8.149721,11.634581,-,Digit 8,12.411,17.0933,-14.727,18.7238
Digit 7,21.18679,-30.62664,-,Digit 7,16.0229,12.7447,-14.5509,-10.0592
Digit 0,-33.476593,3.668811,-,Digit 0,7.0038,5.7721,13.3147,10.7494
Digit 6,-28.21578,-22.736193,-,Digit 6,-14.754,17.7694,0.287,3.3223
Digit 0,-31.559841,-0.7856298,-,Digit 0,-6.8198,-15.1663,7.0303,10.7029
Digit 3,-20.831678,15.02785,-,Digit 3,-11.1977,9.9415,-1.1228,-0.9792
Digit 3,-13.994329,27.989204,-,Digit 3,13.0205,-4.1073,18.9704,6.8229
Digit 2,-5.5005283,29.088326,-,Digit 2,14.0866,-13.4406,-3.4213,20.4024
Digit 4,13.264142,-5.3014593,-,Digit 4,-13.7593,-0.8864,-11.2734,-4.0175
Digit 9,4.244778,-24.847918,-,Digit 9,7.4068,-19.8019,-16.1956,-9.1879
Digit 4,14.0655,-11.986037,-,Digit 4,9.801,-12.1064,-14.7175,-6.6148
Digit 1,32.601368,5.1507306,-,Digit 1,1.9262,9.1355,-8.2199,-15.3647
Digit 3,-6.347528,7.505651,-,Digit 3,-5.6682,-16.0694,-14.6781,-4.7527
Digit 1,32.8947,2.8151598,-,Digit 1,11.1247,-2.6802,12.5577,14.2869
Digit 9,14.040424,-18.299469,-,Digit 9,-6.3487,-16.053,0.4842,4.0194
Digit 9,15.565561,-17.63551,-,Digit 9,20.5673,11.1072,-9.7565,-0.8514
Digit 2,-22.817068,2.733492,-,Digit 2,-14.6233,-11.4705,-17.4186,17.5271
Digit 9,17.891367,-22.052835,-,Digit 9,5.8045,4.8453,9.4656,-0.0169
Digit 8,13.358563,16.287275,-,Digit 8,-6.6236,-19.5481,0.8324,19.6572
Digit 1,22.492327,21.345095,-,Digit 1,-15.7541,-0.8588,19.3242,-17.8773
Digit 0,-30.181032,-5.422008,-,Digit 0,18.8606,6.0894,1.4625,-10.9163
Digit 9,6.609951,-23.810293,-,Digit 9,13.1733,13.2597,12.922,19.2745
Digit 4,4.7175055,-16.989584,-,Digit 4,-16.5482,19.2741,18.1681,-9.2036
Digit 0,-35.4608,11.047665,-,Digit 0,-11.2769,3.9489,10.6024,12.5064
Digit 9,16.594582,-15.896366,-,Digit 9,18.5015,3.1516,3.5934,-18.0587
Digit 3,-14.746532,15.695234,-,Digit 3,6.0743,2.5243,-12.199,19.9787
Digit 6,-27.53762,-14.50026,-,Digit 6,-16.4962,-4.0671,4.0725,-2.6959
Digit 8,10.883687,10.880967,-,Digit 8,0.5024,-6.0763,18.4673,3.4803
Digit 5,-13.439397,-4.138642,-,Digit 5,-14.4182,2.439,1.0942,-14.7981
Digit 6,-22.818192,-15.148169,-,Digit 6,-7.0652,5.1059,8.8728,14.6528
Digit 6,-20.867775,-20.024624,-,Digit 6,0.4779,-8.9339,-12.5658,-6.2581
Digit 9,9.396766,-22.555204,-,Digit 9,14.112,-10.7856,13.545,-1.8641
Digit 0,-33.16721,8.75076,-,Digit 0,6.1126,-16.1217,3.5944,-19.0614
Digit 8,9.115898,15.105965,-,Digit 8,14.3565,-10.1709,18.8489,-2.49
Digit 9,19.91504,-9.700303,-,Digit 9,-15.0497,-0.954,6.2099,-8.5898
Digit 0,-38.32558,-5.1231723,-,Digit 0,-15.467,18.386,-4.547,9.2453
Digit 8,1.390994,2.7333236,-,Digit 8,18.9354,5.7803,7.0088,-12.5933
Digit 8,-10.963904,5.1922593,-,Digit 8,-5.0601,-4.6584,-0.6606,20.5501
Digit 9,9.6755295,-20.11172,-,Digit 9,-19.1166,10.29,-15.5396,18.4785
Digit 9,12.373861,-20.576952,-,Digit 9,-18.8289,3.3362,-2.7278,15.31
Digit 5,0.6687037,-8.65429,-,Digit 5,9.8233,9.3206,-13.1926,11.3542
Digit 5,-18.686573,5.3094783,-,Digit 5,16.4455,-14.14,11.3063,-8.4593
Digit 0,-32.20548,1.9237334,-,Digit 0,10.3082,-8.0891,20.022,1.7615
Digit 1,26.30407,22.745604,-,Digit 1,-8.04,4.0042,10.9242,15.988
Digit 1,27.826324,13.32055,-,Digit 1,-18.6678,-5.1584,9.9175,-16.8457
Digit 1,26.794098,22.74163,-,Digit 1,-17.5769,-1.3374,12.0399,-9.5502
Digit 1,29.987108,10.283286,-,Digit 1,-16.2442,-13.1843,17.7785,15.7117
Digit 6,-16.588139,-14.815062,-,Digit 6,-11.8816,-1.2388,-12.7711,15.0831
Digit 0,-33.568764,11.84718,-,Digit 0,14.469,0.4855,0.4897,-3.4951
Digit 9,-7.4114428,-13.758889,-,Digit 9,4.0108,-18.4537,3.6767,13.5227
Digit 1,20.026443,27.985815,-,Digit 1,-19.7451,15.1728,11.0783,1.0868
Digit 8,22.920155,30.047226,-,Digit 8,1.4785,-10.9473,-18.8832,10.1514
Digit 6,-24.689962,-16.710197,-,Digit 6,-9.7766,17.386,18.3001,4.4515
Digit 6,-21.456179,-23.745665,-,Digit 6,2.2903,-2.6615,-8.5715,-3.2536
Digit 9,6.1093216,-26.84706,-,Digit 9,-5.6056,2.1234,-8.8762,11.4491
Digit 9,0.8033545,-20.054157,-,Digit 9,-13.4137,3.1734,-8.8899,-3.673
Digit 8,-0.44946164,16.951965,-,Digit 8,20.3058,-11.8913,-2.1844,8.9863
Digit 5,-15.645293,-2.2137144,-,Digit 5,17.0335,8.8436,6.2564,19.6847
Digit 1,33.363686,9.730466,-,Digit 1,-16.0997,12.7293,15.0774,-3.5235
Digit 6,-22.117697,-9.028833,-,Digit 6,-18.9495,14.8676,-10.3465,-11.324
Digit 7,18.327026,-26.398577,-,Digit 7,-5.8703,-2.6679,-6.0324,6.9392
Digit 6,-23.58922,-22.468922,-,Digit 6,1.6454,-19.5915,-4.6554,-10.352
Digit 3,-17.266695,19.421795,-,Digit 3,-1.6315,-0.0019,18.7398,-3.3179
Digit 3,-16.853893,21.905441,-,Digit 3,-8.2805,12.4206,-11.2566,-4.2444
Digit 0,-37.896065,7.450342,-,Digit 0,-4.6451,19.8628,-2.7833,-1.4846
Digit 7,29.016302,-16.043777,-,Digit 7,16.7266,2.3358,2.0889,-17.3966
Digit 0,-34.622128,0.28912595,-,Digit 0,0.1765,3.4042,11.462,-5.4446
Digit 1,20.233665,29.73988,-,Digit 1,2.4629,-19.8382,-19.9075,8.291
Digit 0,-29.074438,3.9259968,-,Digit 0,15.7047,15.1673,20.4172,7.5696
Digit 7,30.638159,-7.574768,-,Digit 7,-17.2086,15.0594,-12.6606,-10.7711
Digit 7,17.452734,-27.94985,-,Digit 7,4.4588,-18.0513,18.7786,10.0846
Digit 4,4.262679,-30.449558,-,Digit 4,-18.7688,1.6032,-2.2328,6.2664
Digit 3,-18.50639,13.404921,-,Digit 3,-2.8864,-9.8583,-10.2425,-18.607
Digit 2,0.5233403,27.706564,-,Digit 2,-10.3888,-14.5217,-11.8577,10.6231
Digit 0,-11.184725,-12.004876,-,Digit 0,10.6721,2.5942,8.1109,11.8165
Digit 1,31.593771,8.668207,-,Digit 1,3.963,2.8568,13.8678,-2.4181
Digit 6,-24.55051,-11.087602,-,Digit 6,8.4425,5.1044,9.7199,9.1967
Digit 0,-40.444893,0.23098297,-,Digit 0,12.7446,19.6726,-5.1636,10.954
Digit 2,4.304135,31.135952,-,Digit 2,-8.8005,7.6159,4.222,15.2969
Digit 7,21.521832,-31.552265,-,Digit 7,-12.8979,2.9923,3.1632,11.4752
Digit 5,-10.27247,-4.560991,-,Digit 5,16.773,0.2033,-4.9465,13.3195
Digit 9,0.52499616,-20.085392,-,Digit 9,-3.3619,0.8656,3.6981,2.584
Digit 8,-0.072857566,9.1037445,-,Digit 8,16.1761,0.8241,20.885,13.8595
Digit 9,2.1329877,-27.286966,-,Digit 9,-19.5737,2.0803,-0.1779,-8.693
Digit 2,1.5675828,4.7946815,-,Digit 2,-1.4986,1.821,-11.4447,-17.6594
Digit 2,-15.642548,-9.266193,-,Digit 2,6.3874,9.4452,-1.296,17.3741
Digit 5,-12.441904,-5.9813833,-,Digit 5,20.4856,2.6049,1.7687,11.0203
Digit 5,-10.726967,-28.079586,-,Digit 5,4.2845,-18.5961,-13.0284,17.4697
Digit 1,30.026306,16.34176,-,Digit 1,-8.7419,-12.5772,11.3627,13.6626
Digit 4,12.492841,-13.7759905,-,Digit 4,18.0995,-18.3393,15.7807,-7.0933
Digit 8,9.237475,-16.284603,-,Digit 8,13.3461,-16.852,-13.203,4.2366
Digit 4,12.523443,-2.0438404,-,Digit 4,-10.5871,-6.9923,-9.9258,0.3711
Digit 7,27.201605,-22.473217,-,Digit 7,4.461,7.1138,17.4224,8.4102
Digit 4,-1.8464147,-33.002274,-,Digit 4,8.3241,15.1007,13.1222,-1.8742
Digit 8,8.226896,4.113596,-,Digit 8,15.8512,9.5593,18.6787,-4.8236
Digit 1,23.347078,20.512156,-,Digit 1,-3.7248,-4.6199,18.5328,5.143
Digit 2,1.3084676,34.84334,-,Digit 2,20.1489,-14.8475,17.7869,-12.5114
Digit 1,20.925999,23.52645,-,Digit 1,3.8517,14.9362,0.9268,-11.0634
Digit 3,-16.974014,8.462229,-,Digit 3,15.9608,10.1759,0.5183,-10.8053
Digit 4,-5.4485087,-23.016537,-,Digit 4,17.2538,-16.7648,11.8092,-1.9935
Digit 4,11.9741335,-8.58033,-,Digit 4,-10.9047,-3.2066,-1.9312,2.8567
Digit 5,-10.516165,0.58582926,-,Digit 5,15.425,3.6935,8.4438,17.5016
Digit 5,-1.7278367,-6.6788135,-,Digit 5,15.8763,14.8372,14.0916,-15.3647
Digit 9,26.15184,-20.998491,-,Digit 9,6.8588,16.6075,-4.5294,4.7166
Digit 0,-33.086647,11.202607,-,Digit 0,-10.5541,2.063,6.8311,12.6324
Digit 7,25.149443,-29.458893,-,Digit 7,-17.3645,14.8277,-1.7065,-16.3597
Digit 3,-2.8717856,13.403283,-,Digit 3,13.341,-17.7656,-1.7528,-9.4487
Digit 0,-32.23739,9.261109,-,Digit 0,1.6383,10.6161,10.8275,-14.261
Digit 1,22.443989,27.424908,-,Digit 1,-4.1359,15.1354,12.6895,17.0796
Digit 0,-35.308945,1.5593411,-,Digit 0,-12.8115,15.9314,14.6791,-9.1071
Digit 7,24.985622,-30.023626,-,Digit 7,-16.952,-13.4612,-11.8281,-10.3954
Digit 6,-21.320297,-18.371044,-,Digit 6,-0.2579,-14.975,-14.6612,-1.2682
Digit 8,7.596873,11.589018,-,Digit 8,0.8446,19.2924,-2.0419,7.0678
Digit 0,-35.165825,5.3768973,-,Digit 0,12.2024,7.1256,1.7272,4.2643
Digit 7,32.002003,-14.210827,-,Digit 7,-5.4022,-0.7515,7.5344,4.8108
Digit 1,22.638103,26.459848,-,Digit 1,-7.4178,7.8982,-12.0483,2.2612
Digit 9,13.60189,-20.059376,-,Digit 9,-14.2696,-18.5761,10.3964,18.1934
Digit 8,0.036885932,12.453888,-,Digit 8,19.0147,1.4377,0.9693,2.7387
Digit 5,-14.90389,-2.3882558,-,Digit 5,-13.0109,-15.8791,-6.5801,19.2886
Digit 7,34.288937,-15.686268,-,Digit 7,14.2444,-13.0452,13.0257,-14.7968
Digit 5,-11.91718,1.4780844,-,Digit 5,5.5681,8.0192,-12.7198,13.2539
Digit 4,-0.94297147,-22.42391,-,Digit 4,6.5796,-19.7704,-2.3052,-19.2939
Digit 7,25.111422,24.555925,-,Digit 7,-10.6868,15.9108,-10.2422,12.2806
Digit 4,7.991072,-29.392525,-,Digit 4,-3.3578,14.3808,3.067,-4.6467
Digit 1,21.019392,29.113735,-,Digit 1,-16.9489,0.7987,2.888,-18.0162
Digit 5,-12.962189,3.4886115,-,Digit 5,19.057,-12.4431,-7.5031,-5.0666
Digit 5,-15.416374,-2.5197632,-,Digit 5,14.7584,1.8224,-2.5201,-1.1314
Digit 4,13.993849,-10.841342,-,Digit 4,11.0503,-14.0967,20.1861,-1.5781
Digit 1,35.409286,7.0615573,-,Digit 1,14.9716,9.8033,-16.4285,-16.0043
Digit 7,22.819832,-21.072971,-,Digit 7,10.1137,5.274,-18.3544,-0.8107
Digit 1,32.078682,2.860549,-,Digit 1,12.389,6.4659,-18.8794,-9.1676
Digit 6,-22.465376,-10.591585,-,Digit 6,19.415,16.8215,-4.9676,4.3594
Digit 0,-29.660534,9.188331,-,Digit 0,-9.1895,11.9292,-2.8188,-19.4044
Digit 8,2.2176938,9.528804,-,Digit 8,10.4094,17.0402,6.669,-18.2585
Digit 3,-11.73848,24.234812,-,Digit 3,0.4212,15.7779,-9.1597,-12.4283
Digit 1,30.919415,10.034661,-,Digit 1,-7.3471,-8.9817,14.6674,-7.5387
Digit 4,5.2048717,-15.260937,-,Digit 4,19.714,-1.9527,-1.7507,9.8255
Digit 6,-27.953787,-12.018119,-,Digit 6,-15.7053,-1.2704,9.5228,-14.4019
Digit 7,30.476608,-8.211487,-,Digit 7,-16.9768,6.7482,-15.0093,16.5753
Digit 8,3.2468307,7.656459,-,Digit 8,13.6328,10.2223,-7.3198,-15.4663
Digit 8,15.459459,10.710434,-,Digit 8,-18.4637,-8.8944,-0.5541,-18.2478
Digit 3,-17.033436,11.929286,-,Digit 3,1.09,-10.9103,-9.4943,-11.2607
Digit 9,0.28465635,-21.502138,-,Digit 9,-7.3961,-9.1533,15.5417,-17.1671
Digit 3,-15.557291,6.1823015,-,Digit 3,-1.5652,6.069,-13.3811,-3.0258
Digit 7,23.829582,-31.33918,-,Digit 7,1.1117,18.3402,7.2067,9.5348
Digit 4,-8.228352,-31.791542,-,Digit 4,-2.9604,-13.7306,-1.2264,3.4282
Digit 1,20.956402,26.945736,-,Digit 1,-18.342,-1.1239,3.2493,-11.987
Digit 6,-28.644888,-22.38651,-,Digit 6,14.8147,-0.8259,19.898,-16.1959
Digit 7,29.164719,-20.686747,-,Digit 7,-7.7859,12.8444,-5.1827,13.0165
Digit 5,-7.274417,0.34777883,-,Digit 5,16.4061,-7.727,-2.6916,-6.7632
Digit 3,-4.096516,-17.817097,-,Digit 3,-0.1428,9.586,14.9095,20.8009
Digit 7,26.730198,-30.25301,-,Digit 7,12.0485,-15.6297,6.2452,4.0841
Digit 2,-0.9900504,36.907616,-,Digit 2,-18.52,-6.4519,-11.6056,4.4792
Digit 9,8.321123,-13.689606,-,Digit 9,-4.4857,6.4253,-6.1205,-0.7042
Digit 7,29.420092,-25.017527,-,Digit 7,10.6488,-19.2954,-8.5333,-1.2657
Digit 5,-9.66333,-7.668767,-,Digit 5,-17.7771,-10.1547,5.0367,-13.5216
Digit 3,21.899206,-23.473577,-,Digit 3,4.9196,-8.5596,-8.7694,18.3068
Digit 5,-2.1440547,-8.958797,-,Digit 5,2.8459,-1.8807,-3.6758,18.5247
Digit 6,-25.809551,-17.758839,-,Digit 6,14.1969,-12.2216,20.8632,19.4531
Digit 6,-16.310467,-13.180392,-,Digit 6,-15.9431,-9.1816,-3.7232,-6.7489
Digit 7,27.311348,-18.166313,-,Digit 7,11.9478,5.9154,1.5403,-16.931
Digit 3,-12.763435,19.657984,-,Digit 3,6.7458,15.2344,4.6162,-15.6344
Digit 3,-14.68738,13.409909,-,Digit 3,8.7048,-8.7417,-2.753,4.9986
Digit 2,1.3464487,33.26423,-,Digit 2,8.5567,7.3083,-3.5733,3.1057
Digit 7,29.265923,-5.8719454,-,Digit 7,15.7897,-16.376,-7.0469,-7.5869
Digit 6,-16.436108,-12.645164,-,Digit 6,20.0845,-18.2218,8.4677,16.6431
Digit 7,25.872648,-22.056341,-,Digit 7,16.6238,12.5566,-16.3736,-1.496
Digit 7,24.821321,-17.53856,-,Digit 7,6.115,12.4982,12.0258,-13.0248
Digit 0,-42.977257,-3.9878922,-,Digit 0,2.3884,-1.9555,-5.7164,8.9825
Digit 5,-5.391368,-3.3114114,-,Digit 5,-9.1697,-0.7176,16.2613,16.8942
Digit 9,19.194908,-18.86231,-,Digit 9,5.4745,0.6899,-5.9939,-2.9698
Digit 7,28.253542,-16.504477,-,Digit 7,-19.9212,19.0925,8.3591,9.3937
Digit 7,27.16452,-28.08949,-,Digit 7,9.2798,8.0232,4.3451,-6.2644
Digit 4,1.1466485,-28.96078,-,Digit 4,6.6558,-1.7393,-19.7269,-8.5146
Digit 1,26.345451,-1.231432,-,Digit 1,-14.6639,8.2706,17.1815,1.2072
Digit 4,0.935365,-13.881745,-,Digit 4,-14.8258,-3.3435,0.0302,13.2165
Digit 6,-25.374657,-29.004759,-,Digit 6,-11.2909,-0.2857,4.266,-13.4374
Digit 9,4.1241345,-24.357342,-,Digit 9,-13.8557,5.9255,7.1585,10.5435
Digit 7,25.738417,-17.776546,-,Digit 7,19.4462,0.5745,-6.2414,13.3315
Digit 2,-6.4494367,35.724262,-,Digit 2,14.8658,19.3207,-5.3871,-2.3763
Digit 4,10.814987,-10.293834,-,Digit 4,-10.256,12.3311,8.036,-8.3275
Digit 8,-0.99510425,8.59677,-,Digit 8,-10.7006,1.7221,15.9462,-14.2714
Digit 6,-27.032833,-24.201984,-,Digit 6,5.8978,-11.2409,18.3704,13.5207
Digit 5,-4.0830164,-12.245483,-,Digit 5,7.4936,19.3115,-7.8922,8.5685
Digit 1,24.497242,23.561197,-,Digit 1,-2.8115,10.0369,-0.3208,-16.441
Digit 1,25.020279,23.644371,-,Digit 1,-15.0178,-2.9825,-10.3881,12.3798
Digit 4,14.581538,-8.658728,-,Digit 4,0.4939,11.1405,-19.5456,-13.6771
Digit 0,-30.62389,-4.3671756,-,Digit 0,-4.7957,2.649,-5.563,-13.681
Digit 4,-1.230132,-30.1217,-,Digit 4,20.2851,8.8402,-16.0952,-6.2162
Digit 5,12.184482,6.1279426,-,Digit 5,6.0619,14.6754,16.5588,-15.645
Digit 8,3.2120879,15.126155,-,Digit 8,6.6939,13.8494,-16.6268,2.235
Digit 9,18.35845,-20.241796,-,Digit 9,0.8394,0.6521,8.9065,3.9962
Digit 7,22.467299,-28.458683,-,Digit 7,-15.2155,-15.8546,-2.2394,-14.6467
Digit 4,7.994462,-32.440098,-,Digit 4,-19.8133,-8.5824,16.927,13.6397
Digit 9,4.251923,-18.487684,-,Digit 9,-11.1596,-9.0263,7.0907,5.4982
Digit 9,9.176085,-21.396957,-,Digit 9,10.0411,-4.3346,10.7297,-9.8607
Digit 3,4.811607,-9.598237,-,Digit 3,-15.229,-11.6956,14.1428,9.1463
Digit 4,10.761894,-11.803734,-,Digit 4,8.804,2.7542,2.5277,11.2655
Digit 3,-16.885967,11.94958,-,Digit 3,-19.222,7.516,11.5292,-15.8023
Digit 8,11.189774,2.7398505,-,Digit 8,0.6125,-0.1938,-10.2322,-12.5182
Digit 2,2.2835014,36.181126,-,Digit 2,12.0271,10.7781,4.2487,-7.2396
Digit 5,13.625643,7.647661,-,Digit 5,-0.1839,-2.0558,-18.9992,-3.2157
Digit 4,20.489046,-4.4038887,-,Digit 4,2.1572,10.1383,6.5146,-0.544
Digit 7,33.60732,-18.389606,-,Digit 7,5.0578,-3.8243,16.2272,-7.4077
Digit 6,-23.530111,-26.846024,-,Digit 6,-8.0191,-4.7067,-8.4363,2.4261
Digit 1,30.945873,8.873517,-,Digit 1,-18.4074,6.0231,-12.7941,7.8142
Digit 0,-31.81416,9.951806,-,Digit 0,-16.2315,-11.6677,-12.1126,18.9991
Digit 9,9.961123,-21.357035,-,Digit 9,-15.893,0.8139,-17.0997,12.4566
Digit 1,28.466663,8.248023,-,Digit 1,0.3189,14.7045,3.325,20.7091
Digit 5,2.9097352,-2.9313612,-,Digit 5,-19.8404,11.9431,13.4982,8.6483
Digit 6,-21.1182,-29.793144,-,Digit 6,-14.8993,-8.7573,-1.9595,-13.1826
Digit 2,-7.7776413,39.243813,-,Digit 2,6.7004,19.6049,-2.079,-13.2623
Digit 2,-3.4740484,31.851242,-,Digit 2,-4.8028,-5.2733,-8.1783,1.6885
Digit 9,23.134386,-12.280877,-,Digit 9,14.8611,20.9817,16.8067,13.6746
Digit 5,-8.881257,-6.1404734,-,Digit 5,10.297,16.8543,14.247,-19.249
Digit 0,-34.2651,5.141161,-,Digit 0,-4.0734,1.1661,-14.4641,-19.567
Digit 0,-30.68089,11.021427,-,Digit 0,-1.7804,20.5022,8.4625,-7.2608
Digit 7,19.606468,-22.971216,-,Digit 7,-19.3469,-7.9621,20.4933,6.8525
Digit 1,30.251356,19.439465,-,Digit 1,-0.6877,2.6688,-9.83,3.5904
Digit 7,25.042252,-20.916178,-,Digit 7,-14.0702,-11.6621,5.4132,6.7258
Digit 9,5.4960203,-24.792252,-,Digit 9,11.1338,9.8287,1.3995,-16.313
Digit 1,16.454248,30.151518,-,Digit 1,-8.9031,1.4952,4.8911,-18.2631
Digit 6,-20.501556,-21.462225,-,Digit 6,8.2434,-16.7199,11.2738,-0.7449
Digit 3,-19.622505,17.4954,-,Digit 3,2.8678,-7.9481,13.6218,-15.9883
Digit 4,14.868712,-4.349059,-,Digit 4,3.1325,-17.3449,15.815,16.7187
Digit 1,30.289642,19.346426,-,Digit 1,-2.1716,-2.1529,12.7759,7.2031
Digit 4,-1.8268534,-30.343416,-,Digit 4,1.6794,-6.3239,-5.3516,7.1274
Digit 1,22.012594,22.83315,-,Digit 1,14.1543,19.423,13.0635,8.296
Digit 9,19.023989,-18.390673,-,Digit 9,17.7652,-0.0915,-1.4652,7.6705
Digit 8,4.5560246,12.46339,-,Digit 8,11.7477,-1.3188,0.1456,-14.3072
Digit 5,-7.5699215,-13.187762,-,Digit 5,9.4457,18.7807,-17.4933,8.3385
Digit 1,23.762705,26.593428,-,Digit 1,11.3155,19.7286,-5.065,-6.7711
Digit 8,-2.3059282,4.5582194,-,Digit 8,-14.1536,-1.5576,11.9516,-3.7181
Digit 2,-1.5651567,38.111824,-,Digit 2,4.3346,-3.2068,5.0289,-17.7579
Digit 2,-30.785004,17.792074,-,Digit 2,-17.3218,-10.4166,17.2924,6.6331
Digit 7,18.061506,-26.442509,-,Digit 7,15.8996,14.3112,9.3308,20.1565
Digit 8,-15.424358,4.364665,-,Digit 8,-19.149,-6.1908,-8.0031,18.8339
Digit 8,5.207582,13.217941,-,Digit 8,-14.4735,10.5482,-17.9825,17.5771
Digit 5,-1.5865716,-6.192686,-,Digit 5,-13.084,-16.7345,-3.1298,0.2772
Digit 1,27.57006,10.712526,-,Digit 1,3.1536,2.1773,-8.5474,10.5011
Digit 4,4.5144353,-32.184418,-,Digit 4,-3.914,-16.0051,14.577,-9.443
Digit 4,16.033691,-3.9976943,-,Digit 4,-7.7622,-4.3572,19.5519,2.024
Digit 8,8.281602,6.1427784,-,Digit 8,-5.5878,2.5633,1.2865,-4.3392
Digit 8,8.155158,11.864943,-,Digit 8,-14.0419,15.7123,-3.0503,-6.59
Digit 9,-8.036489,12.558156,-,Digit 9,13.6644,-16.1888,-3.5608,20.264
Digit 8,2.6008995,-0.2517355,-,Digit 8,5.9689,-17.1124,-15.0593,7.8059
Digit 2,5.393918,28.488451,-,Digit 2,-14.1286,-10.9608,2.4353,-18.0872
Digit 1,23.637167,22.012035,-,Digit 1,-9.0154,-5.3068,-13.2809,8.8142
Digit 8,10.726397,13.79077,-,Digit 8,-14.4263,2.5557,15.9826,-16.5547
Digit 3,-6.564755,16.602638,-,Digit 3,2.3591,14.9584,-11.5262,17.2101
Digit 4,8.894374,-9.510713,-,Digit 4,17.0779,1.6235,-17.8788,-5.946
Digit 6,-27.939371,-12.029713,-,Digit 6,-1.251,-1.9021,2.9009,20.656
Digit 6,-19.93749,-10.168156,-,Digit 6,6.0481,6.8073,-18.947,7.3665
Digit 6,-26.866842,-17.662632,-,Digit 6,-2.1518,11.1815,12.667,-18.7581
Digit 0,-34.781696,-0.5436345,-,Digit 0,-14.8862,-17.0845,-6.2283,-3.4227
Digit 8,11.292549,15.810282,-,Digit 8,-9.1326,7.8001,-13.1747,-5.021
Digit 4,0.8751387,-29.515306,-,Digit 4,-2.7776,-10.203,9.9316,19.0909
Digit 1,31.502592,5.321641,-,Digit 1,19.6286,-6.0166,0.2245,-13.8162
Digit 4,10.996171,-11.4216795,-,Digit 4,2.362,-8.2263,20.1806,-16.2755
Digit 2,-5.9130464,35.591938,-,Digit 2,-2.7333,-1.9898,2.177,14.9389
Digit 2,1.3945736,37.606224,-,Digit 2,5.4489,0.1093,19.2598,-8.2569
Digit 7,24.370167,-21.241808,-,Digit 7,15.0762,-10.1913,-12.6702,-11.5819
Digit 1,33.661545,2.4003837,-,Digit 1,-14.6784,-0.4409,-12.9836,1.0928
Digit 8,1.6343892,10.883497,-,Digit 8,-17.373,-8.3138,3.9239,2.1829
Digit 9,19.375572,-14.065076,-,Digit 9,2.0505,-10.8483,18.1874,-14.6349
Digit 6,-18.369375,-13.721158,-,Digit 6,6.4534,7.6711,-1.3887,-10.09
Digit 9,15.347082,-19.899662,-,Digit 9,-13.2591,-5.9996,11.7378,-18.6409
Digit 6,-24.55555,-10.608747,-,Digit 6,0.5304,2.4596,15.1993,4.5833
Digit 9,-3.616801,-25.278418,-,Digit 9,-1.674,15.9815,11.9982,3.201
Digit 1,17.934422,26.870573,-,Digit 1,12.8949,-1.8226,19.8026,3.8828
Digit 8,-2.6326194,7.291204,-,Digit 8,8.1666,11.9712,-17.6017,-6.0649
Digit 1,32.59995,9.368509,-,Digit 1,-4.1855,-7.7416,8.9073,-12.7041
Digit 7,27.639616,-19.759192,-,Digit 7,-1.4842,-18.0821,19.5035,10.5485
Digit 6,-21.682863,-29.830257,-,Digit 6,-17.6133,11.8578,-7.2347,-2.4766
Digit 7,28.0243,-17.578178,-,Digit 7,4.5289,-1.0071,15.2631,15.2211
Digit 4,-1.9619739,-21.292776,-,Digit 4,-6.7142,20.2981,-6.3776,-17.2435
Digit 1,21.084232,31.08659,-,Digit 1,2.7795,-16.563,-7.135,-3.5078
Digit 0,-37.71256,2.0899348,-,Digit 0,-15.9212,-3.8874,-7.0831,-17.2205
