,Unnamed: 0,x,y,mannual_label,correct_label
2331,Digit 8,8.149721,11.634581,-,Digit 8
2332,Digit 7,21.18679,-30.62664,-,Digit 7
2333,Digit 0,-33.476593,3.668811,0,Digit 0
2334,Digit 6,-28.21578,-22.736193,-,Digit 6
2335,Digit 0,-31.559841,-0.7856298,0,Digit 0
2336,Digit 3,-20.831678,15.02785,-,Digit 3
2337,Digit 3,-13.994329,27.989204,-,Digit 3
2338,Digit 2,-5.5005283,29.088326,-,Digit 2
2339,Digit 4,13.264142,-5.3014593,-,Digit 4
234,Digit 3,-5.2458854,18.165056,-,Digit 3
2340,Digit 9,4.244778,-24.847918,-,Digit 9
2341,Digit 4,14.0655,-11.986037,-,Digit 4
2342,Digit 1,32.601368,5.1507306,-,Digit 1
2343,Digit 3,-6.347528,7.505651,-,Digit 3
2344,Digit 1,32.8947,2.8151598,-,Digit 1
2345,Digit 9,14.040424,-18.299469,-,Digit 9
2346,Digit 9,15.565561,-17.63551,-,Digit 9
2347,Digit 2,-22.817068,2.733492,-,Digit 2
2348,Digit 9,17.891367,-22.052835,-,Digit 9
2349,Digit 8,13.358563,16.287275,-,Digit 8
235,Digit 1,28.463036,8.3249445,-,Digit 1
2350,Digit 1,22.492327,21.345095,-,Digit 1
2351,Digit 0,-30.181032,-5.422008,-,Digit 0
2352,Digit 9,6.609951,-23.810293,-,Digit 9
2353,Digit 4,4.7175055,-16.989584,-,Digit 4
2354,Digit 0,-35.4608,11.047665,0,Digit 0
2355,Digit 9,16.594582,-15.896366,-,Digit 9
2356,Digit 3,-14.746532,15.695234,-,Digit 3
2357,Digit 6,-27.53762,-14.50026,-,Digit 6
2358,Digit 8,10.883687,10.880967,-,Digit 8
2359,Digit 5,-13.439397,-4.138642,-,Digit 5
236,Digit 4,12.300881,-14.294734,-,Digit 4
2360,Digit 6,-22.818192,-15.148169,-,Digit 6
2361,Digit 6,-20.867775,-20.024624,-,Digit 6
2362,Digit 9,9.396766,-22.555204,-,Digit 9
2363,Digit 0,-33.16721,8.75076,0,Digit 0
2364,Digit 8,9.115898,15.105965,-,Digit 8
2365,Digit 9,19.91504,-9.700303,-,Digit 9
2366,Digit 0,-38.32558,-5.1231723,0,Digit 0
2367,Digit 8,1.390994,2.7333236,-,Digit 8
2368,Digit 8,-10.963904,5.1922593,-,Digit 8
2369,Digit 9,9.6755295,-20.11172,-,Digit 9
237,Digit 3,-14.8651085,25.020014,-,Digit 3
2370,Digit 9,12.373861,-20.576952,-,Digit 9
2371,Digit 5,0.6687037,-8.65429,-,Digit 5
2372,Digit 5,-18.686573,5.3094783,-,Digit 5
2373,Digit 0,-32.20548,1.9237334,0,Digit 0
2374,Digit 1,26.30407,22.745604,-,Digit 1
2375,Digit 1,27.826324,13.32055,-,Digit 1
2376,Digit 1,26.794098,22.74163,-,Digit 1
2377,Digit 1,29.987108,10.283286,-,Digit 1
2378,Digit 6,-16.588139,-14.815062,-,Digit 6
2379,Digit 0,-33.568764,11.84718,0,Digit 0
238,Digit 0,-38.643444,4.8961554,0,Digit 0
2380,Digit 9,-7.4114428,-13.758889,-,Digit 9
2381,Digit 1,20.026443,27.985815,-,Digit 1
2382,Digit 8,22.920155,30.047226,-,Digit 8
2383,Digit 6,-24.689962,-16.710197,-,Digit 6
2384,Digit 6,-21.456179,-23.745665,-,Digit 6
2385,Digit 9,6.1093216,-26.84706,-,Digit 9
2386,Digit 9,0.8033545,-20.054157,-,Digit 9
2387,Digit 8,-0.4494616,16.951965,-,Digit 8
2388,Digit 5,-15.645293,-2.2137144,-,Digit 5
2389,Digit 1,33.363686,9.730466,-,Digit 1
239,Digit 0,-35.820633,0.2353517,0,Digit 0
2390,Digit 6,-22.117697,-9.028833,-,Digit 6
2391,Digit 7,18.327026,-26.398577,-,Digit 7
2392,Digit 6,-23.58922,-22.468922,-,Digit 6
2393,Digit 3,-17.266695,19.421795,-,Digit 3
2394,Digit 3,-16.853893,21.905441,-,Digit 3
2395,Digit 0,-37.896065,7.450342,0,Digit 0
2396,Digit 7,29.016302,-16.043777,-,Digit 7
2397,Digit 0,-34.622128,0.289126,0,Digit 0
2398,Digit 1,20.233665,29.73988,-,Digit 1
2399,Digit 0,-29.074438,3.9259968,0,Digit 0
24,Digit 7,29.937483,-19.468863,-,Digit 7
240,Digit 9,7.7823267,-14.610375,-,Digit 9
2400,Digit 7,30.638159,-7.574768,-,Digit 7
2401,Digit 7,17.452734,-27.94985,-,Digit 7
2402,Digit 4,4.262679,-30.449558,-,Digit 4
2403,Digit 3,-18.50639,13.404921,-,Digit 3
2404,Digit 2,0.5233403,27.706564,-,Digit 2
2405,Digit 0,-11.184725,-12.004876,-,Digit 0
2406,Digit 1,31.593771,8.668207,-,Digit 1
2407,Digit 6,-24.55051,-11.087602,-,Digit 6
2408,Digit 0,-40.444893,0.230983,0,Digit 0
2409,Digit 2,4.304135,31.135952,-,Digit 2
241,Digit 9,22.610159,-13.643134,-,Digit 9
2410,Digit 7,21.521832,-31.552265,-,Digit 7
2411,Digit 5,-10.27247,-4.560991,-,Digit 5
2412,Digit 9,0.5249962,-20.085392,-,Digit 9
2413,Digit 8,-0.0728576,9.1037445,-,Digit 8
2414,Digit 9,2.1329877,-27.286966,-,Digit 9
2415,Digit 2,1.5675828,4.7946815,-,Digit 2
2416,Digit 2,-15.642548,-9.266193,-,Digit 2
2417,Digit 5,-12.441904,-5.9813833,-,Digit 5
2418,Digit 5,-10.726967,-28.079586,-,Digit 5
2419,Digit 1,30.026306,16.34176,-,Digit 1
242,Digit 1,28.763775,6.989146,-,Digit 1
2420,Digit 4,12.492841,-13.7759905,-,Digit 4
2421,Digit 8,9.237475,-16.284603,-,Digit 8
2422,Digit 4,12.523443,-2.0438404,-,Digit 4
2423,Digit 7,27.201605,-22.473217,-,Digit 7
2424,Digit 4,-1.8464147,-33.002274,-,Digit 4
2425,Digit 8,8.226896,4.113596,-,Digit 8
2426,Digit 1,23.347078,20.512156,-,Digit 1
2427,Digit 2,1.3084676,34.84334,-,Digit 2
2428,Digit 1,20.925999,23.52645,-,Digit 1
2429,Digit 3,-16.974014,8.462229,-,Digit 3
243,Digit 2,-6.22135,28.087536,-,Digit 2
2430,Digit 4,-5.4485087,-23.016537,-,Digit 4
2431,Digit 4,11.9741335,-8.58033,-,Digit 4
2432,Digit 5,-10.516165,0.5858293,-,Digit 5
2433,Digit 5,-1.7278367,-6.6788135,-,Digit 5
2434,Digit 9,26.15184,-20.998491,-,Digit 9
2435,Digit 0,-33.086647,11.202607,0,Digit 0
2436,Digit 7,25.149443,-29.458893,-,Digit 7
2437,Digit 3,-2.8717856,13.403283,-,Digit 3
2438,Digit 0,-32.23739,9.261109,0,Digit 0
2439,Digit 1,22.443989,27.424908,-,Digit 1
244,Digit 3,-14.713535,13.307072,-,Digit 3
2440,Digit 0,-35.308945,1.5593411,0,Digit 0
2441,Digit 7,24.985622,-30.023626,-,Digit 7
2442,Digit 6,-21.320297,-18.371044,-,Digit 6
2443,Digit 8,7.596873,11.589018,-,Digit 8
2444,Digit 0,-35.165825,5.3768973,0,Digit 0
2445,Digit 7,32.002003,-14.210827,-,Digit 7
2446,Digit 1,22.638103,26.459848,-,Digit 1
2447,Digit 9,13.60189,-20.059376,-,Digit 9
2448,Digit 8,0.0368859,12.453888,-,Digit 8
2449,Digit 5,-14.90389,-2.3882558,-,Digit 5
245,Digit 2,6.570859,30.757381,-,Digit 2
2450,Digit 7,34.288937,-15.686268,-,Digit 7
2451,Digit 5,-11.91718,1.4780844,-,Digit 5
2452,Digit 4,-0.9429715,-22.42391,-,Digit 4
2453,Digit 7,25.111422,24.555925,-,Digit 7
2454,Digit 4,7.991072,-29.392525,-,Digit 4
2455,Digit 1,21.019392,29.113735,-,Digit 1
2456,Digit 5,-12.962189,3.4886115,-,Digit 5
2457,Digit 5,-15.416374,-2.5197632,-,Digit 5
2458,Digit 4,13.993849,-10.841342,-,Digit 4
2459,Digit 1,35.409286,7.0615573,-,Digit 1
246,Digit 5,-14.911705,-3.4561746,-,Digit 5
2460,Digit 7,22.819832,-21.072971,-,Digit 7
2461,Digit 1,32.078682,2.860549,-,Digit 1
2462,Digit 6,-22.465376,-10.591585,-,Digit 6
2463,Digit 0,-29.660534,9.188331,0,Digit 0
2464,Digit 8,2.2176938,9.528804,-,Digit 8
2465,Digit 3,-11.73848,24.234812,-,Digit 3
2466,Digit 1,30.919415,10.034661,-,Digit 1
2467,Digit 4,5.2048717,-15.260937,-,Digit 4
2468,Digit 6,-27.953787,-12.018119,-,Digit 6
2469,Digit 7,30.476608,-8.211487,-,Digit 7
247,Digit 9,-9.560471,-29.329964,-,Digit 9
2470,Digit 8,3.2468307,7.656459,-,Digit 8
2471,Digit 8,15.459459,10.710434,-,Digit 8
2472,Digit 3,-17.033436,11.929286,-,Digit 3
2473,Digit 9,0.2846564,-21.502138,-,Digit 9
2474,Digit 3,-15.557291,6.1823015,-,Digit 3
2475,Digit 7,23.829582,-31.33918,-,Digit 7
2476,Digit 4,-8.228352,-31.791542,-,Digit 4
2477,Digit 1,20.956402,26.945736,-,Digit 1
2478,Digit 6,-28.644888,-22.38651,-,Digit 6
2479,Digit 7,29.164719,-20.686747,-,Digit 7
248,Digit 6,-17.382315,-11.794803,-,Digit 6
2480,Digit 5,-7.274417,0.3477788,-,Digit 5
2481,Digit 3,-4.096516,-17.817097,-,Digit 3
2482,Digit 7,26.730198,-30.25301,-,Digit 7
2483,Digit 2,-0.9900504,36.907616,-,Digit 2
2484,Digit 9,8.321123,-13.689606,-,Digit 9
2485,Digit 7,29.420092,-25.017527,-,Digit 7
2486,Digit 5,-9.66333,-7.668767,-,Digit 5
2487,Digit 3,21.899206,-23.473577,-,Digit 3
2488,Digit 5,-2.1440547,-8.958797,-,Digit 5
2489,Digit 6,-25.809551,-17.758839,-,Digit 6
249,Digit 6,-19.323465,-16.206657,-,Digit 6
2490,Digit 6,-16.310467,-13.180392,-,Digit 6
2491,Digit 7,27.311348,-18.166313,-,Digit 7
2492,Digit 3,-12.763435,19.657984,-,Digit 3
2493,Digit 3,-14.68738,13.409909,-,Digit 3
2494,Digit 2,1.3464487,33.26423,-,Digit 2
2495,Digit 7,29.265923,-5.8719454,-,Digit 7
2496,Digit 6,-16.436108,-12.645164,-,Digit 6
2497,Digit 7,25.872648,-22.056341,-,Digit 7
2498,Digit 7,24.821321,-17.53856,-,Digit 7
2499,Digit 0,-42.977257,-3.9878922,0,Digit 0
25,Digit 7,26.213272,-18.009224,-,Digit 7
250,Digit 5,-1.915815,-8.205649,-,Digit 5
2500,Digit 5,-5.391368,-3.3114114,-,Digit 5
2501,Digit 9,19.194908,-18.86231,-,Digit 9
2502,Digit 7,28.253542,-16.504477,-,Digit 7
2503,Digit 7,27.16452,-28.08949,-,Digit 7
2504,Digit 4,1.1466485,-28.96078,-,Digit 4
2505,Digit 1,26.345451,-1.231432,-,Digit 1
2506,Digit 4,0.935365,-13.881745,-,Digit 4
2507,Digit 6,-25.374657,-29.004759,-,Digit 6
2508,Digit 9,4.1241345,-24.357342,-,Digit 9
2509,Digit 7,25.738417,-17.776546,-,Digit 7
251,Digit 5,-28.574394,6.254797,0,Digit 5
2510,Digit 2,-6.4494367,35.724262,-,Digit 2
2511,Digit 4,10.814987,-10.293834,-,Digit 4
2512,Digit 8,-0.9951042,8.59677,-,Digit 8
2513,Digit 6,-27.032833,-24.201984,-,Digit 6
2514,Digit 5,-4.0830164,-12.245483,-,Digit 5
2515,Digit 1,24.497242,23.561197,-,Digit 1
2516,Digit 1,25.020279,23.644371,-,Digit 1
2517,Digit 4,14.581538,-8.658728,-,Digit 4
2518,Digit 0,-30.62389,-4.3671756,-,Digit 0
2519,Digit 4,-1.230132,-30.1217,-,Digit 4
252,Digit 8,-14.758207,9.051656,-,Digit 8
2520,Digit 5,12.184482,6.1279426,-,Digit 5
2521,Digit 8,3.2120879,15.126155,-,Digit 8
2522,Digit 9,18.35845,-20.241796,-,Digit 9
2523,Digit 7,22.467299,-28.458683,-,Digit 7
2524,Digit 4,7.994462,-32.440098,-,Digit 4
2525,Digit 9,4.251923,-18.487684,-,Digit 9
2526,Digit 9,9.176085,-21.396957,-,Digit 9
2527,Digit 3,4.811607,-9.598237,-,Digit 3
2528,Digit 4,10.761894,-11.803734,-,Digit 4
2529,Digit 3,-16.885967,11.94958,-,Digit 3
253,Digit 7,30.459373,-7.9864936,-,Digit 7
2530,Digit 8,11.189774,2.7398505,-,Digit 8
2531,Digit 2,2.2835014,36.181126,-,Digit 2
2532,Digit 5,13.625643,7.647661,-,Digit 5
2533,Digit 4,20.489046,-4.4038887,-,Digit 4
2534,Digit 7,33.60732,-18.389606,-,Digit 7
2535,Digit 6,-23.530111,-26.846024,-,Digit 6
2536,Digit 1,30.945873,8.873517,-,Digit 1
2537,Digit 0,-31.81416,9.951806,0,Digit 0
2538,Digit 9,9.961123,-21.357035,-,Digit 9
2539,Digit 1,28.466663,8.248023,-,Digit 1
254,Digit 6,-22.33575,-8.88855,-,Digit 6
2540,Digit 5,2.9097352,-2.9313612,-,Digit 5
2541,Digit 6,-21.1182,-29.793144,-,Digit 6
2542,Digit 2,-7.7776413,39.243813,-,Digit 2
2543,Digit 2,-3.4740484,31.851242,-,Digit 2
2544,Digit 9,23.134386,-12.280877,-,Digit 9
2545,Digit 5,-8.881257,-6.1404734,-,Digit 5
2546,Digit 0,-34.2651,5.141161,0,Digit 0
2547,Digit 0,-30.68089,11.021427,0,Digit 0
2548,Digit 7,19.606468,-22.971216,-,Digit 7
2549,Digit 1,30.251356,19.439465,-,Digit 1
255,Digit 1,22.009415,22.952822,-,Digit 1
2550,Digit 7,25.042252,-20.916178,-,Digit 7
2551,Digit 9,5.4960203,-24.792252,-,Digit 9
2552,Digit 1,16.454248,30.151518,-,Digit 1
2553,Digit 6,-20.501556,-21.462225,-,Digit 6
2554,Digit 3,-19.622505,17.4954,-,Digit 3
2555,Digit 4,14.868712,-4.349059,-,Digit 4
2556,Digit 1,30.289642,19.346426,-,Digit 1
2557,Digit 4,-1.8268534,-30.343416,-,Digit 4
2558,Digit 1,22.012594,22.83315,-,Digit 1
2559,Digit 9,19.023989,-18.390673,-,Digit 9
256,Digit 0,-35.34281,2.9236395,0,Digit 0
2560,Digit 8,4.5560246,12.46339,-,Digit 8
2561,Digit 5,-7.5699215,-13.187762,-,Digit 5
2562,Digit 1,23.762705,26.593428,-,Digit 1
2563,Digit 8,-2.3059282,4.5582194,-,Digit 8
2564,Digit 2,-1.5651567,38.111824,-,Digit 2
2565,Digit 2,-30.785004,17.792074,0,Digit 2
2566,Digit 7,18.061506,-26.442509,-,Digit 7
2567,Digit 8,-15.424358,4.364665,-,Digit 8
2568,Digit 8,5.207582,13.217941,-,Digit 8
2569,Digit 5,-1.5865716,-6.192686,-,Digit 5
257,Digit 4,17.192059,-6.2245955,-,Digit 4
2570,Digit 1,27.57006,10.712526,-,Digit 1
2571,Digit 4,4.5144353,-32.184418,-,Digit 4
2572,Digit 4,16.033691,-3.9976943,-,Digit 4
2573,Digit 8,8.281602,6.1427784,-,Digit 8
2574,Digit 8,8.155158,11.864943,-,Digit 8
2575,Digit 9,-8.036489,12.558156,-,Digit 9
2576,Digit 8,2.6008995,-0.2517355,-,Digit 8
2577,Digit 2,5.393918,28.488451,-,Digit 2
2578,Digit 1,23.637167,22.012035,-,Digit 1
2579,Digit 8,10.726397,13.79077,-,Digit 8
258,Digit 4,13.476117,-12.09069,-,Digit 4
2580,Digit 3,-6.564755,16.602638,-,Digit 3
2581,Digit 4,8.894374,-9.510713,-,Digit 4
2582,Digit 6,-27.939371,-12.029713,-,Digit 6
2583,Digit 6,-19.93749,-10.168156,-,Digit 6
2584,Digit 6,-26.866842,-17.662632,-,Digit 6
2585,Digit 0,-34.781696,-0.5436345,0,Digit 0
2586,Digit 8,11.292549,15.810282,-,Digit 8
2587,Digit 4,0.8751387,-29.515306,-,Digit 4
2588,Digit 1,31.502592,5.321641,-,Digit 1
2589,Digit 4,10.996171,-11.4216795,-,Digit 4
259,Digit 7,28.995369,-26.031012,-,Digit 7
2590,Digit 2,-5.9130464,35.591938,-,Digit 2
2591,Digit 2,1.3945736,37.606224,-,Digit 2
2592,Digit 7,24.370167,-21.241808,-,Digit 7
2593,Digit 1,33.661545,2.4003837,-,Digit 1
2594,Digit 8,1.6343892,10.883497,-,Digit 8
2595,Digit 9,19.375572,-14.065076,-,Digit 9
2596,Digit 6,-18.369375,-13.721158,-,Digit 6
2597,Digit 9,15.347082,-19.899662,-,Digit 9
2598,Digit 6,-24.55555,-10.608747,-,Digit 6
2599,Digit 9,-3.616801,-25.278418,-,Digit 9
26,Digit 0,-37.887196,5.558256,0,Digit 0
260,Digit 6,-16.984215,-16.603857,-,Digit 6
2600,Digit 1,17.934422,26.870573,-,Digit 1
2601,Digit 8,-2.6326194,7.291204,-,Digit 8
2602,Digit 1,32.59995,9.368509,-,Digit 1
2603,Digit 7,27.639616,-19.759192,-,Digit 7
2604,Digit 6,-21.682863,-29.830257,-,Digit 6
2605,Digit 7,28.0243,-17.578178,-,Digit 7
2606,Digit 4,-1.9619739,-21.292776,-,Digit 4
2607,Digit 1,21.084232,31.08659,-,Digit 1
2608,Digit 0,-37.71256,2.0899348,0,Digit 0
2609,Digit 3,-1.5618124,16.499203,-,Digit 3
261,Digit 3,-16.458704,9.842458,-,Digit 3
2610,Digit 6,-19.200562,-16.92448,-,Digit 6
2611,Digit 6,-26.68867,-19.72785,-,Digit 6
2612,Digit 4,11.32283,-25.514393,-,Digit 4
2613,Digit 8,0.5421041,11.541244,-,Digit 8
2614,Digit 2,21.449455,14.900667,-,Digit 2
2615,Digit 0,-31.920273,-5.648605,-,Digit 0
2616,Digit 6,-24.216875,-21.799532,-,Digit 6
2617,Digit 4,4.2157807,-32.22011,-,Digit 4
2618,Digit 3,-11.791995,17.572952,-,Digit 3
2619,Digit 5,-18.395678,4.638225,-,Digit 5
262,Digit 7,32.728966,-15.928699,-,Digit 7
2620,Digit 2,1.1956455,23.868961,-,Digit 2
2621,Digit 1,20.62022,30.070229,-,Digit 1
2622,Digit 5,-9.31068,-7.6270227,-,Digit 5
2623,Digit 7,30.070797,-22.606874,-,Digit 7
2624,Digit 5,-4.7647343,-7.341283,-,Digit 5
2625,Digit 6,-25.916695,-18.122688,-,Digit 6
2626,Digit 9,16.451447,-12.18127,-,Digit 9
2627,Digit 0,-39.35767,6.100345,0,Digit 0
2628,Digit 4,14.614921,-4.5800533,-,Digit 4
2629,Digit 2,-8.474712,34.59241,-,Digit 2
263,Digit 4,1.4876103,-17.879032,-,Digit 4
2630,Digit 4,-1.2112724,-29.306713,-,Digit 4
2631,Digit 1,35.66347,7.0707474,-,Digit 1
2632,Digit 8,15.425111,10.340418,-,Digit 8
2633,Digit 8,2.621672,10.051071,-,Digit 8
2634,Digit 8,1.9930956,14.040457,-,Digit 8
2635,Digit 9,10.60856,-22.327902,-,Digit 9
2636,Digit 0,-36.0166,-5.5829782,0,Digit 0
2637,Digit 4,11.4187,-9.736494,-,Digit 4
2638,Digit 8,-1.7665163,14.818434,-,Digit 8
2639,Digit 1,30.37097,11.178416,-,Digit 1
264,Digit 8,4.1238413,4.011413,-,Digit 8
2640,Digit 5,3.34862,-4.634917,-,Digit 5
2641,Digit 0,-39.29303,2.3131676,0,Digit 0
2642,Digit 2,-2.3078,36.355713,-,Digit 2
2643,Digit 1,33.22263,5.466895,-,Digit 1
2644,Digit 7,21.837751,-28.349215,-,Digit 7
2645,Digit 7,25.265749,-31.169537,-,Digit 7
2646,Digit 3,-11.71182,12.544499,-,Digit 3
2647,Digit 2,17.541786,7.757189,-,Digit 2
2648,Digit 6,-28.079428,-15.642263,-,Digit 6
2649,Digit 3,-6.6122265,11.082941,-,Digit 3
265,Digit 2,-10.327456,39.16794,-,Digit 2
2650,Digit 8,1.9875059,8.187976,-,Digit 8
2651,Digit 9,15.386153,-20.171429,-,Digit 9
2652,Digit 4,-7.405461,-24.395401,-,Digit 4
2653,Digit 4,12.635726,-1.9109594,-,Digit 4
2654,Digit 8,11.079135,16.027683,-,Digit 8
2655,Digit 1,27.294699,16.471449,-,Digit 1
2656,Digit 3,-12.284778,19.357807,-,Digit 3
2657,Digit 6,-17.375439,-13.297686,-,Digit 6
2658,Digit 7,21.54587,-19.12356,-,Digit 7
2659,Digit 7,32.53917,-15.820545,-,Digit 7
266,Digit 9,4.4332604,-15.532771,-,Digit 9
2660,Digit 8,11.908229,11.336607,-,Digit 8
2661,Digit 9,10.267315,-21.911097,-,Digit 9
2662,Digit 4,2.6724975,-28.926598,-,Digit 4
2663,Digit 6,-23.44878,-10.312379,-,Digit 6
2664,Digit 6,-17.485954,-16.549603,-,Digit 6
2665,Digit 2,5.762153,25.174421,-,Digit 2
2666,Digit 4,8.126182,-32.413605,-,Digit 4
2667,Digit 2,5.4800143,27.107027,-,Digit 2
2668,Digit 8,-3.2957907,4.66365,-,Digit 8
2669,Digit 4,-9.722505,-30.7083,-,Digit 4
267,Digit 1,28.86521,6.756417,-,Digit 1
2670,Digit 3,-7.280279,16.653423,-,Digit 3
2671,Digit 7,26.092121,-21.13224,-,Digit 7
2672,Digit 1,22.74995,19.01945,-,Digit 1
2673,Digit 3,-16.917103,8.875954,-,Digit 3
2674,Digit 0,-31.038546,5.580202,0,Digit 0
2675,Digit 6,-22.319086,-16.225588,-,Digit 6
2676,Digit 1,28.728218,7.8137674,-,Digit 1
2677,Digit 2,-10.724749,34.72438,-,Digit 2
2678,Digit 1,33.59131,2.8895571,-,Digit 1
2679,Digit 4,-1.9008464,-24.997805,-,Digit 4
268,Digit 0,-28.31016,3.0074458,0,Digit 0
2680,Digit 5,-5.8927307,-3.166571,-,Digit 5
2681,Digit 3,16.563723,-13.977068,-,Digit 3
2682,Digit 0,-28.861319,8.302557,0,Digit 0
2683,Digit 2,-29.564804,15.425521,0,Digit 2
2684,Digit 8,-2.9169817,11.638882,-,Digit 8
2685,Digit 8,-16.989899,2.934658,-,Digit 8
2686,Digit 7,28.929216,-15.535427,-,Digit 7
2687,Digit 0,-34.71612,-5.3407397,0,Digit 0
2688,Digit 3,3.2798448,17.149605,-,Digit 3
2689,Digit 3,-13.760769,22.707697,-,Digit 3
269,Digit 6,-27.883102,-22.530792,-,Digit 6
2690,Digit 3,19.337463,-24.46029,-,Digit 3
2691,Digit 3,-16.274931,7.1679225,-,Digit 3
2692,Digit 1,31.186302,8.076198,-,Digit 1
2693,Digit 5,-2.0825076,-11.665599,-,Digit 5
2694,Digit 1,25.330109,13.250612,-,Digit 1
2695,Digit 6,-16.075602,-15.563481,-,Digit 6
2696,Digit 8,-23.669136,15.993498,-,Digit 8
2697,Digit 4,4.8031297,-31.287472,-,Digit 4
2698,Digit 8,-0.6878672,11.34309,-,Digit 8
2699,Digit 3,-15.648442,14.998271,-,Digit 3
27,Digit 8,-16.801865,4.7894254,-,Digit 8
270,Digit 8,21.703081,-7.8156896,-,Digit 8
2700,Digit 1,32.854774,9.289564,-,Digit 1
2701,Digit 2,-1.6629131,35.704033,-,Digit 2
2702,Digit 2,3.718201,24.288557,-,Digit 2
2703,Digit 0,-12.343595,-10.884082,-,Digit 0
2704,Digit 9,5.897918,-14.3951,-,Digit 9
2705,Digit 5,-1.9035665,-6.8867474,-,Digit 5
2706,Digit 8,8.182549,16.198704,-,Digit 8
2707,Digit 2,-5.994227,37.221428,-,Digit 2
2708,Digit 7,21.65986,-28.557787,-,Digit 7
2709,Digit 8,7.521546,15.783649,-,Digit 8
271,Digit 1,35.212215,5.2131863,-,Digit 1
2710,Digit 2,-4.008089,36.176727,-,Digit 2
2711,Digit 7,19.878397,-24.274624,-,Digit 7
2712,Digit 3,-19.999538,7.0116673,-,Digit 3
2713,Digit 1,22.069283,19.44981,-,Digit 1
2714,Digit 9,19.349497,-8.640805,-,Digit 9
2715,Digit 5,-9.912224,-2.6860785,-,Digit 5
2716,Digit 2,-3.2895813,38.21018,-,Digit 2
2717,Digit 1,26.185837,13.594461,-,Digit 1
2718,Digit 8,6.0087156,5.2371764,-,Digit 8
2719,Digit 1,29.433197,12.6013155,-,Digit 1
272,Digit 3,-6.282841,16.95316,-,Digit 3
2720,Digit 7,27.133879,-16.143595,-,Digit 7
2721,Digit 6,-28.358734,-19.268145,-,Digit 6
2722,Digit 0,-33.035927,-2.5693831,0,Digit 0
2723,Digit 0,-30.151608,4.999354,0,Digit 0
2724,Digit 3,-16.054752,24.326727,-,Digit 3
2725,Digit 4,-0.1084195,-30.26843,-,Digit 4
2726,Digit 8,15.770578,16.593079,-,Digit 8
2727,Digit 4,-1.1214366,-19.127449,-,Digit 4
2728,Digit 8,5.141794,17.564053,-,Digit 8
2729,Digit 8,-12.379798,5.506031,-,Digit 8
273,Digit 7,19.891363,-28.375977,-,Digit 7
2730,Digit 7,17.144497,27.783636,-,Digit 7
2731,Digit 4,13.607451,-11.9510765,-,Digit 4
2732,Digit 5,-19.696724,5.747367,-,Digit 5
2733,Digit 8,11.241966,2.630493,-,Digit 8
2734,Digit 6,-18.190798,-16.856731,-,Digit 6
2735,Digit 2,1.498817,26.738892,-,Digit 2
2736,Digit 4,4.1816792,-14.021156,-,Digit 4
2737,Digit 2,8.062876,29.412113,-,Digit 2
2738,Digit 1,21.761152,22.527649,-,Digit 1
2739,Digit 8,9.110617,11.85828,-,Digit 8
274,Digit 8,-11.57104,5.214908,-,Digit 8
2740,Digit 8,3.1662004,12.072713,-,Digit 8
2741,Digit 5,-13.008236,3.363524,-,Digit 5
2742,Digit 0,-35.217457,6.6482177,0,Digit 0
2743,Digit 5,-9.333285,-5.583342,-,Digit 5
2744,Digit 6,-26.17607,-28.840809,-,Digit 6
2745,Digit 2,-3.1764507,37.70301,-,Digit 2
2746,Digit 5,-13.005337,-0.5010846,-,Digit 5
2747,Digit 7,18.950495,1.887358,-,Digit 7
2748,Digit 2,5.964634,23.797356,-,Digit 2
2749,Digit 9,21.002985,-20.171112,-,Digit 9
275,Digit 9,8.672588,-22.215967,-,Digit 9
2750,Digit 4,-7.344592,-24.2289,-,Digit 4
2751,Digit 2,-6.2548065,37.692375,-,Digit 2
2752,Digit 5,-10.81456,1.0270603,-,Digit 5
2753,Digit 4,15.113095,-4.242485,-,Digit 4
2754,Digit 9,13.730546,-18.457264,-,Digit 9
2755,Digit 5,-2.1762064,-7.6832786,-,Digit 5
2756,Digit 9,4.9825926,-22.346403,-,Digit 9
2757,Digit 8,8.810709,10.869045,-,Digit 8
2758,Digit 1,32.477623,4.405058,-,Digit 1
2759,Digit 2,-6.8308473,36.674183,-,Digit 2
276,Digit 1,18.493793,30.142883,-,Digit 1
2760,Digit 2,-29.577404,11.068993,0,Digit 2
2761,Digit 5,-11.136685,-2.3779006,-,Digit 5
2762,Digit 1,32.992443,4.536053,-,Digit 1
2763,Digit 9,8.109842,-18.884386,-,Digit 9
2764,Digit 7,27.024466,-11.3130245,-,Digit 7
2765,Digit 1,22.277117,20.11693,-,Digit 1
2766,Digit 4,9.269883,-17.825098,-,Digit 4
2767,Digit 0,-38.308643,-6.0325828,0,Digit 0
2768,Digit 0,-40.004158,5.0560784,0,Digit 0
2769,Digit 4,-0.5012115,-30.35784,-,Digit 4
277,Digit 3,-13.84632,12.54898,-,Digit 3
2770,Digit 0,-32.65678,7.2063046,0,Digit 0
2771,Digit 4,10.698838,-5.7823424,-,Digit 4
2772,Digit 4,6.0672555,-18.06194,-,Digit 4
2773,Digit 1,28.537445,7.764115,-,Digit 1
2774,Digit 9,5.227332,-22.509743,-,Digit 9
2775,Digit 5,-2.2372894,-5.533948,-,Digit 5
2776,Digit 4,1.072862,-28.504217,-,Digit 4
2777,Digit 6,-21.541492,-29.962116,-,Digit 6
